Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
,,,,,,,
Test Cases/JourneyPortal/verifyTheFullScreenViewInSectionPage,Chrome 87.0.4280.141,,,2021-01-08 01:30:27,2021-01-08 01:31:26,58.716s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 01:30:27,2021-01-08 01:30:56,28.744s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 01:30:56,2021-01-08 01:30:59,2.846s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-08 01:30:59,2021-01-08 01:31:05,5.838s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-08 01:31:05,2021-01-08 01:31:15,10.495s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-08 01:31:15,2021-01-08 01:31:20,4.538s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-08 01:31:20,2021-01-08 01:31:22,2.184s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-08 01:31:22,2021-01-08 01:31:23,1.176s,PASSED
pages.Journey.sectionPageVerification(),Chrome 87.0.4280.141,,,2021-01-08 01:31:23,2021-01-08 01:31:24,0.840s,PASSED
pages.JourneyPortal.clickFullScreenIcon(),Chrome 87.0.4280.141,,,2021-01-08 01:31:24,2021-01-08 01:31:26,1.562s,PASSED
pages.JourneyPortal.verifyTheFullScreenView(),Chrome 87.0.4280.141,,,2021-01-08 01:31:26,2021-01-08 01:31:26,0.304s,PASSED
