Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Admin/Product/verifyCloseButtonFunctionalityInProductEditPage,Firefox 84.0,,,2021-01-13 12:49:37,2021-01-13 12:49:56,18.503s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:49:37,2021-01-13 12:49:40,3.036s,PASSED
productname = pages.Product.getRandomProductNmae(),Firefox 84.0,,,2021-01-13 12:49:41,2021-01-13 12:49:43,2.334s,PASSED
pages.Product.openAnyExistingProduct(productname),Firefox 84.0,,,2021-01-13 12:49:43,2021-01-13 12:49:52,9.255s,PASSED
pages.Product.clickCloseButtonInProductEditPage(),Firefox 84.0,,,2021-01-13 12:49:52,2021-01-13 12:49:55,3.252s,PASSED
pages.Product.verifyAddProductButton(),Firefox 84.0,,,2021-01-13 12:49:55,2021-01-13 12:49:56,0.342s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyDragAndDropFunctionalityInProductAssets,Firefox 84.0,,,2021-01-13 12:49:56,2021-01-13 12:50:27,31.004s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:49:56,2021-01-13 12:49:59,3.019s,PASSED
pages.Product.clickOnProductTab(),Firefox 84.0,,,2021-01-13 12:49:59,2021-01-13 12:50:00,1.418s,PASSED
productName = pages.Product.getRandomProductNmae(),Firefox 84.0,,,2021-01-13 12:50:00,2021-01-13 12:50:03,2.292s,PASSED
pages.Product.openAnyExistingProduct(productName),Firefox 84.0,,,2021-01-13 12:50:03,2021-01-13 12:50:19,16.016s,PASSED
"pages.Product.changePositionOfItemInProductAssets(findTestObject(""Object Repository/Product/Test/imageSource(index)"", [""index"":1]), 2, true)",Firefox 84.0,,,2021-01-13 12:50:19,2021-01-13 12:50:27,7.976s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyDragAndDropFunctionalityInRelatedAssets,Firefox 84.0,,,2021-01-13 12:50:27,2021-01-13 12:50:56,29.193s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:50:27,2021-01-13 12:50:36,8.949s,PASSED
pages.Product.clickOnProductTab(),Firefox 84.0,,,2021-01-13 12:50:36,2021-01-13 12:50:37,1.407s,PASSED
productName = pages.Product.getRandomProductNmae(),Firefox 84.0,,,2021-01-13 12:50:37,2021-01-13 12:50:40,2.265s,PASSED
pages.Product.openAnyExistingProduct(productName),Firefox 84.0,,,2021-01-13 12:50:40,2021-01-13 12:50:49,8.953s,PASSED
"pages.Product.changePositionOfItemInRelatedAssets(findTestObject(""Product/ProductEditPage/RelatedAssets/sourceObject(index)"", [""index"":1]), 2, true)",Firefox 84.0,,,2021-01-13 12:50:49,2021-01-13 12:50:56,7.372s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyPageAfterClosingProduct,Firefox 84.0,,,2021-01-13 12:50:56,2021-01-13 12:51:22,26.300s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:50:56,2021-01-13 12:51:05,8.866s,PASSED
pages.Product.clickOnProductTab(),Firefox 84.0,,,2021-01-13 12:51:05,2021-01-13 12:51:06,1.394s,PASSED
productName = pages.Product.getRandomProductNmae(),Firefox 84.0,,,2021-01-13 12:51:06,2021-01-13 12:51:09,2.269s,PASSED
pages.Product.openAnyExistingProduct(productName),Firefox 84.0,,,2021-01-13 12:51:09,2021-01-13 12:51:20,11.336s,PASSED
pages.Product.clickCloseButtonInProductEditPage(),Firefox 84.0,,,2021-01-13 12:51:20,2021-01-13 12:51:22,2.146s,PASSED
pages.Product.verifyUrlAfterClosingProduct(),Firefox 84.0,,,2021-01-13 12:51:22,2021-01-13 12:51:22,0.032s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifySaveChangesDeleteAndCloseButtonInProductDetailspage,Firefox 84.0,,,2021-01-13 12:51:22,2021-01-13 12:51:50,28.115s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:51:22,2021-01-13 12:51:25,3.017s,PASSED
productname = pages.Product.addProduct(),Firefox 84.0,,,2021-01-13 12:51:26,2021-01-13 12:51:33,7.595s,PASSED
pages.Product.openAnyExistingProduct(productname),Firefox 84.0,,,2021-01-13 12:51:33,2021-01-13 12:51:48,14.750s,PASSED
pages.Product.verifyFooterSectionButtons(),Firefox 84.0,,,2021-01-13 12:51:48,2021-01-13 12:51:50,2.476s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifySearchFunctionalityInFilter,Firefox 84.0,,,2021-01-13 12:51:50,2021-01-13 12:52:25,35.149s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:51:50,2021-01-13 12:51:53,3.024s,PASSED
pages.Product.clickOnProductTab(),Firefox 84.0,,,2021-01-13 12:51:54,2021-01-13 12:51:55,1.414s,PASSED
productName = pages.Product.getRandomProductNmae(),Firefox 84.0,,,2021-01-13 12:51:55,2021-01-13 12:51:57,2.273s,PASSED
pages.Product.searchForAProduct(productName),Firefox 84.0,,,2021-01-13 12:51:57,2021-01-13 12:52:10,12.534s,PASSED
pages.Product.verifyProductPresent(productName),Firefox 84.0,,,2021-01-13 12:52:10,2021-01-13 12:52:25,15.612s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifySearchFunctionalityWithInvalidProduct,Firefox 84.0,,,2021-01-13 12:52:25,2021-01-13 12:52:47,21.700s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:52:25,2021-01-13 12:52:29,3.027s,PASSED
pages.Product.clickOnProductTab(),Firefox 84.0,,,2021-01-13 12:52:29,2021-01-13 12:52:30,1.352s,PASSED
productName = pages.Product.getRandomProductNmae(),Firefox 84.0,,,2021-01-13 12:52:30,2021-01-13 12:52:32,2.363s,PASSED
"productName = productName + ""*""",Firefox 84.0,,,2021-01-13 12:52:32,2021-01-13 12:52:32,0.001s,PASSED
pages.Product.verifyProductNotPresent(productName),Firefox 84.0,,,2021-01-13 12:52:32,2021-01-13 12:52:47,14.787s,PASSED
,,,,,,,
Test Cases/Admin/Section/addSectionAndVerify,Firefox 84.0,,,2021-01-13 12:52:47,2021-01-13 12:53:47,59.508s,FAILED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:52:47,2021-01-13 12:52:50,3.018s,PASSED
pages.Section.clickOnSectionTab(),Firefox 84.0,,,2021-01-13 12:52:50,2021-01-13 12:52:52,1.430s,PASSED
sectionName = pages.Section.addSection(),Firefox 84.0,,,2021-01-13 12:52:52,2021-01-13 12:53:03,11.570s,PASSED
pages.Section.verifySectionAdded(sectionName),Firefox 84.0,,,2021-01-13 12:53:03,2021-01-13 12:53:47,43.217s,FAILED
,,,,,,,
Test Cases/Admin/Section/veifyFieldsPresentInAddSectionPopUp,Firefox 84.0,,,2021-01-13 12:53:47,2021-01-13 12:54:03,16.613s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:53:47,2021-01-13 12:53:50,3.023s,PASSED
pages.Section.clickOnSectionTab(),Firefox 84.0,,,2021-01-13 12:53:50,2021-01-13 12:53:51,1.404s,PASSED
pages.Section.verifyElementsInAddSectionPopUp(),Firefox 84.0,,,2021-01-13 12:53:51,2021-01-13 12:54:03,12.006s,PASSED
,,,,,,,
Test Cases/Admin/Section/verifyFunctionalityOfCancelButtonInAddSectionPopup,Firefox 84.0,,,2021-01-13 12:54:03,2021-01-13 12:54:23,19.935s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:54:03,2021-01-13 12:54:06,3.025s,PASSED
pages.Section.clickOnSectionTab(),Firefox 84.0,,,2021-01-13 12:54:06,2021-01-13 12:54:15,8.972s,PASSED
pages.Section.clickOnAddSectionButton(),Firefox 84.0,,,2021-01-13 12:54:15,2021-01-13 12:54:21,5.879s,PASSED
pages.Section.cancelButtonInAddSectionPopup(),Firefox 84.0,,,2021-01-13 12:54:21,2021-01-13 12:54:23,1.907s,PASSED
,,,,,,,
Test Cases/Admin/verifyFieldsPresentInAssetEditPage,Firefox 84.0,,,2021-01-13 12:54:23,2021-01-13 12:54:27,3.335s,ERROR
Start listener action : login,Firefox 84.0,,,2021-01-13 12:54:23,2021-01-13 12:54:26,3.010s,PASSED
pages.Asset.clickAsset(),Firefox 84.0,,,2021-01-13 12:54:26,2021-01-13 12:54:27,0.047s,ERROR
,,,,,,,
Test Cases/JourneyPortal/addProductTOCartAndVerifyWhetherIsItShownInUi,Firefox 84.0,,,2021-01-13 12:54:27,2021-01-13 12:55:14,47.083s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:54:27,2021-01-13 12:54:30,3.025s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:54:30,2021-01-13 12:54:31,1.497s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:54:31,2021-01-13 12:54:33,1.541s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 12:54:33,2021-01-13 12:54:52,19.554s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 12:54:52,2021-01-13 12:54:58,5.189s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 12:54:58,2021-01-13 12:55:00,1.950s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 12:55:00,2021-01-13 12:55:01,1.521s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 12:55:01,2021-01-13 12:55:06,4.605s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Firefox 84.0,,,2021-01-13 12:55:06,2021-01-13 12:55:09,3.238s,PASSED
orderCount = pages.JourneyPortal.clickAddToCartButton(),Firefox 84.0,,,2021-01-13 12:55:09,2021-01-13 12:55:13,4.349s,PASSED
productCount = pages.JourneyPortal.getProductsCount(),Firefox 84.0,,,2021-01-13 12:55:13,2021-01-13 12:55:14,0.343s,PASSED
"pages.JourneyPortal.verifyWhetherOrderedAndAvailableProductsCountAreSame(orderCount, productCount)",Firefox 84.0,,,2021-01-13 12:55:14,2021-01-13 12:55:14,0.000s,PASSED
,,,,,,,
Test Cases/JourneyPortal/AddProductToCartMulitpleTimesAndVerifyTheProductsCountAfterRefresh,Firefox 84.0,,,2021-01-13 12:55:14,2021-01-13 12:56:03,49.069s,FAILED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:55:14,2021-01-13 12:55:23,8.886s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:55:23,2021-01-13 12:55:24,1.389s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:55:24,2021-01-13 12:55:25,1.232s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 12:55:25,2021-01-13 12:55:39,13.199s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 12:55:39,2021-01-13 12:55:39,0.258s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 12:55:39,2021-01-13 12:55:41,1.895s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 12:55:41,2021-01-13 12:55:42,1.642s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 12:55:42,2021-01-13 12:55:46,4.030s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Firefox 84.0,,,2021-01-13 12:55:46,2021-01-13 12:55:50,3.303s,PASSED
orderCount = pages.JourneyPortal.clickAddToCartButton(),Firefox 84.0,,,2021-01-13 12:55:50,2021-01-13 12:56:02,12.532s,PASSED
login.LoginForJourneyApplication.reloadThePage(),Firefox 84.0,,,2021-01-13 12:56:02,2021-01-13 12:56:02,0.037s,PASSED
productCount = pages.JourneyPortal.getProductsCount(),Firefox 84.0,,,2021-01-13 12:56:02,2021-01-13 12:56:03,0.374s,PASSED
"pages.JourneyPortal.verifyWhetherOrderedAndAvailableProductsCountAreSame(orderCount, productCount)",Firefox 84.0,,,2021-01-13 12:56:03,2021-01-13 12:56:03,0.004s,FAILED
,,,,,,,
Test Cases/JourneyPortal/clickingOnTheRightAndLeftIsNavigatingCorrctly,Firefox 84.0,,,2021-01-13 12:56:03,2021-01-13 12:56:50,47.042s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:56:03,2021-01-13 12:56:12,8.801s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:56:12,2021-01-13 12:56:13,1.407s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:56:13,2021-01-13 12:56:14,1.192s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 12:56:14,2021-01-13 12:56:33,19.044s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 12:56:33,2021-01-13 12:56:34,0.355s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 12:56:34,2021-01-13 12:56:36,1.860s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 12:56:36,2021-01-13 12:56:37,1.515s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 12:56:37,2021-01-13 12:56:42,4.778s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Firefox 84.0,,,2021-01-13 12:56:42,2021-01-13 12:56:45,3.233s,PASSED
pages.Product.clickNextSlide(),Firefox 84.0,,,2021-01-13 12:56:45,2021-01-13 12:56:48,2.603s,PASSED
pages.Product.clickPreviousSlide(),Firefox 84.0,,,2021-01-13 12:56:48,2021-01-13 12:56:50,1.985s,PASSED
,,,,,,,
Test Cases/JourneyPortal/loginToJourneyApplicationThroughAccessCodeAndVerifyTheDisplayPage,Firefox 84.0,,,2021-01-13 12:56:50,2021-01-13 12:57:17,27.510s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:56:50,2021-01-13 12:56:59,8.823s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:56:59,2021-01-13 12:57:00,1.446s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:57:00,2021-01-13 12:57:02,1.233s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 12:57:02,2021-01-13 12:57:13,11.102s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 12:57:13,2021-01-13 12:57:13,0.173s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 12:57:13,2021-01-13 12:57:15,2.009s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 12:57:15,2021-01-13 12:57:16,1.500s,PASSED
pages.Journey.sectionPageVerification(),Firefox 84.0,,,2021-01-13 12:57:16,2021-01-13 12:57:17,0.963s,PASSED
,,,,,,,
Test Cases/JourneyPortal/loginToJourneyApplicationThroughInvalidAccessCodeAndVerifyTheErrorMessage,Firefox 84.0,,,2021-01-13 12:57:17,2021-01-13 12:58:16,58.382s,FAILED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:57:17,2021-01-13 12:57:26,8.721s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:57:26,2021-01-13 12:57:28,1.438s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:57:28,2021-01-13 12:57:29,1.143s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 12:57:29,2021-01-13 12:57:40,10.978s,PASSED
accessCode = accessCode + pages.Journey.getRandomCount(),Firefox 84.0,,,2021-01-13 12:57:40,2021-01-13 12:57:40,0.001s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 12:57:40,2021-01-13 12:57:40,0.181s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 12:57:40,2021-01-13 12:57:42,1.943s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 12:57:42,2021-01-13 12:57:44,1.589s,PASSED
pages.Journey.errorLoginCheck(),Firefox 84.0,,,2021-01-13 12:57:44,2021-01-13 12:58:16,32.161s,FAILED
,,,,,,,
Test Cases/JourneyPortal/loginToJourneyApplicationWithEmptyAccessCode,Firefox 84.0,,,2021-01-13 12:58:16,2021-01-13 12:58:43,27.594s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:58:16,2021-01-13 12:58:24,8.711s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:58:25,2021-01-13 12:58:26,1.364s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:58:26,2021-01-13 12:58:27,1.099s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 12:58:27,2021-01-13 12:58:40,13.509s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 12:58:40,2021-01-13 12:58:41,0.182s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 12:58:41,2021-01-13 12:58:42,1.763s,PASSED
pages.Journey.errorLoginCheck(),Firefox 84.0,,,2021-01-13 12:58:42,2021-01-13 12:58:43,0.839s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyCartIfNoItemsAvailable,Firefox 84.0,,,2021-01-13 12:58:43,2021-01-13 12:59:48,1m - 4.271s,FAILED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:58:43,2021-01-13 12:58:52,8.884s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:58:52,2021-01-13 12:58:54,1.347s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:58:54,2021-01-13 12:58:55,1.139s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 12:58:55,2021-01-13 12:59:10,14.819s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 12:59:10,2021-01-13 12:59:10,0.208s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 12:59:10,2021-01-13 12:59:12,2.309s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 12:59:12,2021-01-13 12:59:14,1.600s,PASSED
pages.JourneyPortal.clickOnCart(),Firefox 84.0,,,2021-01-13 12:59:14,2021-01-13 12:59:16,2.050s,PASSED
pages.JourneyPortal.verifyElementOnCartIfNoItems(),Firefox 84.0,,,2021-01-13 12:59:16,2021-01-13 12:59:48,31.768s,FAILED
,,,,,,,
Test Cases/JourneyPortal/verifyClickingOnBackButtonNavigatesBackToSectionPage,Firefox 84.0,,,2021-01-13 12:59:48,2021-01-13 13:00:25,37.299s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:59:48,2021-01-13 12:59:56,8.797s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:59:56,2021-01-13 12:59:58,1.326s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:59:58,2021-01-13 12:59:59,1.095s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 12:59:59,2021-01-13 13:00:13,14.390s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:00:13,2021-01-13 13:00:13,0.192s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:00:13,2021-01-13 13:00:16,2.039s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:00:16,2021-01-13 13:00:17,1.486s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 13:00:17,2021-01-13 13:00:22,4.848s,PASSED
pages.JourneyPortal.clickBackButton(),Firefox 84.0,,,2021-01-13 13:00:22,2021-01-13 13:00:24,2.151s,PASSED
pages.Journey.sectionPageVerification(),Firefox 84.0,,,2021-01-13 13:00:24,2021-01-13 13:00:25,0.857s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyCloseButtonInJourneyPortalProductPopup,Firefox 84.0,,,2021-01-13 13:00:25,2021-01-13 13:01:02,37.133s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 13:00:25,2021-01-13 13:00:34,8.732s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 13:00:34,2021-01-13 13:00:35,1.463s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 13:00:35,2021-01-13 13:00:37,1.228s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 13:00:37,2021-01-13 13:00:48,11.684s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:00:48,2021-01-13 13:00:49,0.333s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:00:49,2021-01-13 13:00:50,1.873s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:00:50,2021-01-13 13:00:52,1.526s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 13:00:52,2021-01-13 13:00:56,4.099s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Firefox 84.0,,,2021-01-13 13:00:56,2021-01-13 13:00:59,3.194s,PASSED
pages.JourneyPortal.verifyCloseButton(),Firefox 84.0,,,2021-01-13 13:00:59,2021-01-13 13:01:00,0.421s,PASSED
pages.JourneyPortal.clickCloseButtonOnJourneyPortalProductPopup(),Firefox 84.0,,,2021-01-13 13:01:00,2021-01-13 13:01:02,1.881s,PASSED
pages.JourneyPortal.productPageCheck(),Firefox 84.0,,,2021-01-13 13:01:02,2021-01-13 13:01:02,0.407s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyElementsInJourneyPotalProductPopup,Firefox 84.0,,,2021-01-13 13:01:02,2021-01-13 13:01:42,39.779s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 13:01:02,2021-01-13 13:01:11,9.232s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 13:01:12,2021-01-13 13:01:13,1.445s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 13:01:13,2021-01-13 13:01:14,1.258s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 13:01:14,2021-01-13 13:01:28,13.395s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:01:28,2021-01-13 13:01:28,0.320s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:01:28,2021-01-13 13:01:30,1.863s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:01:30,2021-01-13 13:01:31,1.505s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 13:01:31,2021-01-13 13:01:36,4.740s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Firefox 84.0,,,2021-01-13 13:01:36,2021-01-13 13:01:40,3.624s,PASSED
pages.JourneyPortal.verifyElementsInProductPopupInJourneyPortal(),Firefox 84.0,,,2021-01-13 13:01:40,2021-01-13 13:01:42,2.061s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyFixedBackGroundInJourneyPortal,Firefox 84.0,,,2021-01-13 13:01:42,2021-01-13 13:02:59,1m - 17.214s,FAILED
Start listener action : login,Firefox 84.0,,,2021-01-13 13:01:42,2021-01-13 13:01:51,9.127s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 13:01:51,2021-01-13 13:01:53,1.434s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 13:01:53,2021-01-13 13:01:54,1.223s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 13:01:54,2021-01-13 13:02:08,13.858s,PASSED
pages.Journey.typeOfBackGroundToFixed(),Firefox 84.0,,,2021-01-13 13:02:08,2021-01-13 13:02:12,4.591s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:02:12,2021-01-13 13:02:13,0.366s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:02:13,2021-01-13 13:02:15,2.106s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:02:15,2021-01-13 13:02:16,1.450s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 13:02:16,2021-01-13 13:02:21,4.874s,PASSED
pages.JourneyPortal.verifyFixedBackGroundCheck(),Firefox 84.0,,,2021-01-13 13:02:21,2021-01-13 13:02:59,37.944s,FAILED
,,,,,,,
Test Cases/JourneyPortal/verifyProductsAndBackButtonIsPresentAfterClickingSection,Firefox 84.0,,,2021-01-13 13:02:59,2021-01-13 13:03:40,40.759s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 13:02:59,2021-01-13 13:03:08,8.874s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 13:03:08,2021-01-13 13:03:09,1.371s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 13:03:09,2021-01-13 13:03:10,1.084s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 13:03:10,2021-01-13 13:03:30,19.819s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:03:30,2021-01-13 13:03:30,0.174s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:03:30,2021-01-13 13:03:33,2.111s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:03:33,2021-01-13 13:03:34,1.478s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 13:03:34,2021-01-13 13:03:38,4.402s,PASSED
pages.JourneyPortal.verifyBackButtonAfterEnteringInToSection(),Firefox 84.0,,,2021-01-13 13:03:38,2021-01-13 13:03:39,0.639s,PASSED
pages.JourneyPortal.productPageCheck(),Firefox 84.0,,,2021-01-13 13:03:39,2021-01-13 13:03:40,0.693s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyScrollingBackGroundInJourneyPortal,Firefox 84.0,,,2021-01-13 13:03:40,2021-01-13 13:04:27,47.230s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 13:03:40,2021-01-13 13:03:49,8.897s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 13:03:49,2021-01-13 13:03:50,1.347s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 13:03:50,2021-01-13 13:03:51,1.125s,PASSED
